subject,experiment,state,nominal_facing_radar,radar,start_s,end_s,duration_s,rsp_rr_bpm,primary_bin,auxiliary_bin,auxiliary_corr,radar_rr_bpm,primary_rr_bpm,path_fused_rr_bpm,primary_rr_abs_error,path_fused_rr_abs_error,rr_abs_error,quality,phase_bad,spectral_entropy,peak_fraction,edge_margin_hz,motion_index
S08_MDO,S02,NORMAL,,2,278.17,328.17,50.0,18.438432477242742,65,27,-0.685752876392038,18.45763828955135,18.456982594825085,18.45763828955135,0.018550117582343262,0.019205812308609183,0.019205812308609183,4.785483956035966,0.0095,0.6262225394448444,0.14154776805425995,0.15761637658041808,0.031353275359122953
S08_MDO,S02,NORMAL,,3,278.17,328.17,50.0,18.438432477242742,85,74,0.7262871393513369,18.599924721340336,18.69261852330761,18.599924721340336,0.2541860460648664,0.16149224409759455,0.16149224409759455,1.032656550537584,0.0,0.6956337618257106,0.1354684851171969,0.1615436420551268,0.021178582263167173
S08_MDO,S02,SLOW,,1,338.17,388.17,50.0,5.965978585691494,64,60,0.849561865947645,5.957399958198621,5.932879805107895,5.957399958198621,0.033098780583599385,0.008578627492873636,0.008578627492873636,3.535171257255561,0.0,0.5830559306522499,0.14886228571456372,0.02888133008513158,0.027327518695638674
S08_MDO,S02,SLOW,,2,338.17,388.17,50.0,5.965978585691494,33,24,0.8562002382710779,6.061275812579944,6.085333528767447,6.061275812579944,0.11935494307595285,0.09529722688844977,0.09529722688844977,3.389414770531751,0.0,0.6879253318305383,0.13696515667390188,0.031422225479457444,0.028562169925724232
S08_MDO,S02,SLOW,,3,338.17,388.17,50.0,5.965978585691494,16,29,0.7413814884693578,5.965778727445448,5.899393030896503,5.965778727445448,0.06658555479499118,0.0001998582460460696,0.0001998582460460696,4.65161934686562,0.0005,0.6490475376292574,0.13206581779741614,0.02832321718160838,0.024553685087952623
S08_MDO,S02,POST_HOLD,,1,423.17,478.17,55.0,11.31868496074228,12,28,0.6494937712431297,11.304347948532838,11.403421278014536,11.304347948532838,0.08473631727225595,0.014337012209441724,0.014337012209441724,5.07472581920337,0.01,0.6417875363442407,0.15126960710264384,0.040057021300242274,0.02820957417543861
S08_MDO,S02,POST_HOLD,,2,423.17,478.17,55.0,11.31868496074228,18,69,-0.7393018683146332,11.326606335972635,11.359357690782618,11.326606335972635,0.04067273004033822,0.007921375230354855,0.007921375230354855,4.145808914747647,0.004090909090909091,0.6668037831714372,0.13272030607638677,0.0393226281797103,0.03206071553324758
S08_MDO,S02,POST_HOLD,,3,423.17,478.17,55.0,11.31868496074228,29,70,-0.9057043404816891,11.312425880546812,11.32450550843654,11.312425880546812,0.005820547694259659,0.006259080195468059,0.006259080195468059,2.5337788100714476,0.00045454545454545455,0.574892648819556,0.1572885629220031,0.03874175847394232,0.02656150611627845
S08_MDO,S02,SQUAT,,1,503.17,553.17,50.0,11.753087734905593,33,82,-0.7367541011617476,31.407981053911527,31.4184028964185,31.407981053911527,19.665315161512908,19.654893319005936,19.654893319005936,1.1024897717896054,0.002,0.763193309528307,0.08971530412120564,0.3736400482736416,0.07587107317531636
S08_MDO,S02,SQUAT,,2,503.17,553.17,50.0,11.753087734905593,85,,,11.81053063120179,11.811306256014195,11.81053063120179,0.058218521108601706,0.057442896296196366,0.057442896296196366,1.2431846323145237,0.0335,0.8157193054272353,0.07786956621535711,0.04685510426690326,0.0933885345805278
S08_MDO,S02,SQUAT,,3,503.17,553.17,50.0,11.753087734905593,30,58,0.4485683718366121,12.149960091634824,11.489405460082056,12.149960091634824,0.26368227482353745,0.39687235672923116,0.39687235672923116,0.8213203156553501,0.039,0.8923774864968782,0.05504962153021756,0.04149009100136761,0.11934260381525164
S08_MDO,S02,POST_EXERCISE,,1,578.17,628.17,50.0,28.269240448874818,17,13,-0.8357305470418542,28.333469500756784,28.37330734837188,28.333469500756784,0.10406689949706305,0.06422905188196637,0.06422905188196637,2.0213073918928366,0.0,0.6965478306729693,0.11484942407445732,0.32288845580619807,0.029752511604214632
S08_MDO,S02,POST_EXERCISE,,2,578.17,628.17,50.0,28.269240448874818,20,69,-0.566350800406886,28.265085755721216,28.236975331353246,28.265085755721216,0.032265117521571796,0.0041546931536018405,0.0041546931536018405,4.816573778007068,0.005,0.6472762722001858,0.11549036502268105,0.3206162555225541,0.03365849726771007
S08_MDO,S02,POST_EXERCISE,,3,578.17,628.17,50.0,28.269240448874818,42,14,-0.6774759864526804,28.2492264641026,28.21353271113405,28.2492264641026,0.05570773774076798,0.02001398477221983,0.02001398477221983,1.4107005020357026,0.0,0.715700176912119,0.11593936989361574,0.32022554518556756,0.026002281082646912
